,width_inches,height_inches,depth_inches,burners,price,rating
0,-0.5598388633989604,-0.7143221042815293,1.4986059206507014,0.00024583311242771903,-0.3247034915787308,0.7915315073570541
1,0.2409376319079409,-0.7143221042815293,1.4986059206507014,-1.2289197290235736,0.2607386818761439,-1.1739321084481058
2,0.2409376319079409,0.38675808770126036,-0.9970075732788205,-1.2289197290235736,0.02488912057003724,0.7915315073570541
3,-0.5598388633989604,-0.7143221042815293,0.5003605230788927,-1.2289197290235736,-0.5772799721264052,0.3984387841960204
4,0.2409376319079409,0.38675808770126036,0.5003605230788927,-1.2289197290235736,1.1506107855275534,1.5777169536791147
5,-0.5598388633989604,0.019731357040330463,-0.4978848744929161,1.2294113952484291,-0.7529126241628676,-0.3877466621260436
6,-0.5598388633989604,-0.7143221042815293,0.9994832218647971,-1.2289197290235736,-0.5204084467050746,-0.3877466621260436
7,0.2409376319079409,-0.7143221042815293,-0.9970075732788205,1.2294113952484291,0.7207289610192598,0.00534606103499014
8,-0.5598388633989604,-0.7143221042815293,0.9994832218647971,-1.2289197290235736,-0.15241622339058195,-1.567024831609138
9,-0.5598388633989604,-0.7143221042815293,1.4986059206507014,0.00024583311242771903,-0.6759687956516556,0.3984387841960204
10,-0.5598388633989604,0.019731357040330463,-0.9970075732788205,1.2294113952484291,-0.23103274382595082,0.7915315073570541
11,1.8424906225217434,1.4878382796840501,-1.496130272064725,-1.2289197290235736,1.1573015532241806,0.00534606103499014
12,-0.5598388633989604,-0.7143221042815293,0.001237824292988286,0.00024583311242771903,-0.4585188455112736,-1.9601175547701681
13,1.8424906225217434,-1.0813488349424591,1.4986059206507014,1.2294113952484291,2.3449128193754976,-1.9601175547701681
14,0.2409376319079409,-0.7143221042815293,0.5003605230788927,1.2294113952484291,0.10517833292956291,-0.7808393852870739
15,-0.5598388633989604,-0.7143221042815293,-0.4978848744929161,-1.2289197290235736,-0.7913845384184738,-1.1739321084481058
16,0.2409376319079409,-0.7143221042815293,0.9994832218647971,0.00024583311242771903,-0.3832477089242182,0.3984387841960204
17,1.8424906225217434,0.7537848183621902,0.9994832218647971,0.00024583311242771903,0.45978902085080126,0.3984387841960204
18,3.444043613135546,-0.7143221042815293,-0.4978848744929161,1.2294113952484291,3.9941870565940873,-0.7808393852870739
19,0.2409376319079409,-0.7143221042815293,0.9994832218647971,1.2294113952484291,0.9733054415669342,0.00534606103499014
20,-0.5598388633989604,-0.7143221042815293,1.4986059206507014,0.00024583311242771903,-0.41670154740735393,0.00534606103499014
21,0.2409376319079409,-0.7143221042815293,-0.9970075732788205,1.2294113952484291,0.2691021414969278,0.7915315073570541
22,-0.5598388633989604,-1.0813488349424591,0.5003605230788927,0.00024583311242771903,-0.7010591745140073,-0.3877466621260436
